p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.007119650556273045,1.310687640794646,0.162,0.057,1,Cycling Myeloid Progenitors,Ctbp1
0.007136483719530061,0.3291995218031254,0.649,0.348,1,Cycling Myeloid Progenitors,App
0.007141467943861657,0.49672317093735835,0.378,0.175,1,Cycling Myeloid Progenitors,Arhgef40
0.007151142362227002,0.3512117594660499,0.216,0.081,1,Cycling Myeloid Progenitors,Slc44a1
0.0071566633136690315,0.7854621597360507,0.135,0.042,1,Cycling Myeloid Progenitors,Gstz1
0.007156696640418916,0.5442974064857649,0.676,0.436,1,Cycling Myeloid Progenitors,H2-D1
0.007186361876667551,0.9232126130083486,0.216,0.084,1,Cycling Myeloid Progenitors,Jpt1
0.007220558950683387,0.9977347243008958,0.189,0.071,1,Cycling Myeloid Progenitors,Snx19
0.0072270465464923245,0.7154233827763401,0.162,0.055,1,Cycling Myeloid Progenitors,Inpp5b
0.007285110947756829,0.5559858042219594,0.162,0.054,1,Cycling Myeloid Progenitors,Sod1
0.0073324741553213385,0.6655862735640637,0.189,0.068,1,Cycling Myeloid Progenitors,Scaf1
0.007412190132847269,0.3128708857863949,0.405,0.188,1,Cycling Myeloid Progenitors,Eya3
0.007433869195193034,0.5855138572211835,0.541,0.307,1,Cycling Myeloid Progenitors,Prr14l
0.0074402144290158225,0.8556182682631757,0.216,0.086,1,Cycling Myeloid Progenitors,Tbc1d32
0.007459282683796915,0.5672022985505087,0.27,0.112,1,Cycling Myeloid Progenitors,Mfsd14a
0.007482185162221038,1.6617354056360836,0.108,0.031,1,Cycling Myeloid Progenitors,Ddx20
0.0074976597443750315,0.7170247981273667,0.919,0.71,1,Cycling Myeloid Progenitors,Atp8a1
0.007500718275142617,0.4437177207206542,0.811,0.53,1,Cycling Myeloid Progenitors,Zfand3
0.007512141741996886,0.7736039089379672,0.297,0.135,1,Cycling Myeloid Progenitors,Yaf2
0.007514975273896941,1.0279662547434272,0.108,0.03,1,Cycling Myeloid Progenitors,Pdap1
0.007526108251908907,1.0873063166934238,0.27,0.121,1,Cycling Myeloid Progenitors,Ythdc2
0.007532157427291099,1.200500928922396,0.189,0.072,1,Cycling Myeloid Progenitors,Fhod1
0.007559302691271036,0.3943590913706758,0.595,0.317,1,Cycling Myeloid Progenitors,Map2k5
0.007668582210086738,0.46535746614801576,0.324,0.145,1,Cycling Myeloid Progenitors,Srbd1
0.007711458736574047,1.124516609527774,0.108,0.03,1,Cycling Myeloid Progenitors,Acp1
0.007752119309837679,0.38682171362410656,0.162,0.055,1,Cycling Myeloid Progenitors,Fgl2
0.0077703463758379285,0.6964152626329465,0.27,0.117,1,Cycling Myeloid Progenitors,Casp4
0.0077850652014447505,0.6679193917347765,0.297,0.132,1,Cycling Myeloid Progenitors,Vps37b
0.007880248197207358,0.7604360624910012,0.216,0.085,1,Cycling Myeloid Progenitors,Dync2h1
0.007881809795517603,0.4838542597829798,0.73,0.461,1,Cycling Myeloid Progenitors,Dhx9
0.007978703944355563,0.7020630420634759,0.162,0.056,1,Cycling Myeloid Progenitors,Scly
0.007990925278949228,0.9623150714939019,0.135,0.043,1,Cycling Myeloid Progenitors,Dap3
0.008021808437898941,0.7422585344926974,0.324,0.157,1,Cycling Myeloid Progenitors,Lars
0.008036144677159612,1.1065547354156149,0.135,0.043,1,Cycling Myeloid Progenitors,Slc4a2
0.008043242240223474,0.3737581411272597,0.568,0.305,1,Cycling Myeloid Progenitors,4732471J01Rik
0.008094061523399936,0.44304450318723076,0.162,0.055,1,Cycling Myeloid Progenitors,Psma4
0.008099534875491636,0.6239179035443592,0.189,0.069,1,Cycling Myeloid Progenitors,Ehbp1l1
0.008134346038197389,1.1421030455227499,0.135,0.044,1,Cycling Myeloid Progenitors,Cxcl16
0.008150669912883244,0.8031023633028895,0.135,0.043,1,Cycling Myeloid Progenitors,Snx15
0.00819462555537068,0.8367418399213855,0.216,0.086,1,Cycling Myeloid Progenitors,Timm23
0.00824808157669773,0.5136426917807638,0.459,0.245,1,Cycling Myeloid Progenitors,Naa15
0.008296641137704432,0.8628256080377184,0.108,0.03,1,Cycling Myeloid Progenitors,Slc25a53
0.008315915645441074,0.3472363139488026,0.973,0.831,1,Cycling Myeloid Progenitors,Gab2
0.00849771738861924,1.126648475378425,0.378,0.196,1,Cycling Myeloid Progenitors,Ipo7
0.008499522398946928,0.9845710517173529,0.108,0.031,1,Cycling Myeloid Progenitors,Ntmt1
0.008570601509487715,1.6112780663808708,0.108,0.032,1,Cycling Myeloid Progenitors,Pole4
0.00858659978827487,0.739165531559795,0.189,0.071,1,Cycling Myeloid Progenitors,Adam9
0.0086175333379596,1.135027532300772,0.108,0.031,1,Cycling Myeloid Progenitors,Zpr1
0.008654776413305755,0.3378447402437864,0.405,0.194,1,Cycling Myeloid Progenitors,Sos2
0.008666822598880956,0.5768697712574371,0.324,0.151,1,Cycling Myeloid Progenitors,Wdpcp
0.008667283407673677,0.5021939823135217,0.919,0.598,1,Cycling Myeloid Progenitors,Hnrnpa2b1
0.008686160594919118,0.5190431474044002,0.649,0.397,1,Cycling Myeloid Progenitors,Cept1
0.008735850173219487,0.540993564116703,0.541,0.328,1,Cycling Myeloid Progenitors,Atp11c
0.00875816629558125,0.7375952517994454,0.189,0.07,1,Cycling Myeloid Progenitors,Parl
0.008814613766038324,1.3879152502894554,0.162,0.059,1,Cycling Myeloid Progenitors,Pdcd11
0.008852088053279842,0.8496944707291777,0.243,0.104,1,Cycling Myeloid Progenitors,Rbmx
0.008938198814583926,1.0597223718759465,0.108,0.031,1,Cycling Myeloid Progenitors,Rpp30
0.008951113493312365,0.44760194808641784,0.324,0.147,1,Cycling Myeloid Progenitors,Dcaf10
0.009013497301023217,0.5951897809422391,0.595,0.34,1,Cycling Myeloid Progenitors,Lacc1
0.009049363999291269,0.5802215975555491,0.243,0.099,1,Cycling Myeloid Progenitors,Zbtb1
0.009085610652123351,1.2858945350362407,0.135,0.045,1,Cycling Myeloid Progenitors,Hist1h1c
0.009204206093414725,0.4466867911418078,0.324,0.143,1,Cycling Myeloid Progenitors,Kpna1
0.009275997663598464,0.7520918065142755,0.27,0.118,1,Cycling Myeloid Progenitors,Eif4h
0.009300130289479553,0.7300307947112585,0.189,0.071,1,Cycling Myeloid Progenitors,Rbm10
0.00932382067470577,0.35567478622212056,0.595,0.321,1,Cycling Myeloid Progenitors,Fubp1
0.009361252851838314,1.1310979972282091,0.243,0.106,1,Cycling Myeloid Progenitors,Npm1
0.009379233100143226,0.8321542071660599,0.135,0.043,1,Cycling Myeloid Progenitors,Kri1
0.009443078290701278,0.5155354855829365,0.324,0.151,1,Cycling Myeloid Progenitors,Polb
0.009452526623026739,0.8058202234477461,0.135,0.043,1,Cycling Myeloid Progenitors,Gm46367
0.009613190601570872,1.268078696760287,0.108,0.032,1,Cycling Myeloid Progenitors,Sgsm3
0.00962233940858714,0.9588163486501726,0.108,0.031,1,Cycling Myeloid Progenitors,Med20
0.009627243514384803,1.0984424755644344,0.189,0.073,1,Cycling Myeloid Progenitors,Cct6a
0.009629289115226066,0.4636635160671556,0.189,0.07,1,Cycling Myeloid Progenitors,Ndrg3
0.009654841650966537,0.7568169147733756,0.351,0.167,1,Cycling Myeloid Progenitors,Tspan7
0.009709860156632756,0.980058114740888,0.108,0.031,1,Cycling Myeloid Progenitors,St14
0.009733466282208168,0.40977448980906567,0.459,0.235,1,Cycling Myeloid Progenitors,March6
0.009754403949179438,0.2987641715047083,0.459,0.223,1,Cycling Myeloid Progenitors,Ggta1
0.009943614572413502,1.057561643642184,0.162,0.059,1,Cycling Myeloid Progenitors,Gfm1
0.009973063162862662,0.33142099735569763,0.703,0.384,1,Cycling Myeloid Progenitors,Hnrnpu
0.009973961866996027,0.6113210713172368,0.27,0.118,1,Cycling Myeloid Progenitors,Immp1l
0.009976446173615025,0.6946444596846344,0.189,0.072,1,Cycling Myeloid Progenitors,Gnl3
0,9.64756423752607,0.767,0.002,0,Vascular Smooth Muscle Cells,Phldb2
0,9.142423020701479,0.767,0.003,0,Vascular Smooth Muscle Cells,Cald1
0,9.75350094240873,0.767,0.006,0,Vascular Smooth Muscle Cells,Cacna1c
0,10.993024060462904,0.733,0.001,0,Vascular Smooth Muscle Cells,Plce1
0,9.663579976081387,0.7,0.006,0,Vascular Smooth Muscle Cells,Dmd
0,12.273140037207494,0.667,0.001,0,Vascular Smooth Muscle Cells,Atp1a2
0,12.161167157363643,0.633,0,0,Vascular Smooth Muscle Cells,Lama2
0,9.788073760040678,0.633,0.002,0,Vascular Smooth Muscle Cells,Thsd4
0,12.296130592223497,0.6,0,0,Vascular Smooth Muscle Cells,Slc38a11
0,13.034524927001813,0.6,0,0,Vascular Smooth Muscle Cells,Pde3a
0,9.60840009583884,0.6,0.002,0,Vascular Smooth Muscle Cells,Sox5
0,10.94153583657315,0.6,0.003,0,Vascular Smooth Muscle Cells,Ctnna3
0,12.70040665287455,0.567,0,0,Vascular Smooth Muscle Cells,Notch3
0,10.835443190412507,0.567,0.001,0,Vascular Smooth Muscle Cells,Rgs6
0,11.926172948120023,0.533,0,0,Vascular Smooth Muscle Cells,Pde1a
0,12.032435010999519,0.533,0,0,Vascular Smooth Muscle Cells,Ano1
0,12.826942005351984,0.533,0,0,Vascular Smooth Muscle Cells,Arhgap42
0,11.359829098221724,0.533,0.001,0,Vascular Smooth Muscle Cells,Gucy1a2
0,10.466376703844269,0.533,0.001,0,Vascular Smooth Muscle Cells,Pdgfrb
0,10.426519017533833,0.533,0.004,0,Vascular Smooth Muscle Cells,Dgkb
0,7.881664806151987,0.533,0.004,0,Vascular Smooth Muscle Cells,Mylk
0,12.428384137820213,0.5,0,0,Vascular Smooth Muscle Cells,Lhfp
0,11.68177015371,0.5,0,0,Vascular Smooth Muscle Cells,Myh11
0,15.519033852826482,0.5,0,0,Vascular Smooth Muscle Cells,Carmn
0,11.109181402921376,0.5,0.001,0,Vascular Smooth Muscle Cells,Vtn
0,8.678528654179393,0.5,0.003,0,Vascular Smooth Muscle Cells,Lsamp
0,15.524733462906935,0.467,0,0,Vascular Smooth Muscle Cells,Ror1
0,10.490284422793257,0.467,0.001,0,Vascular Smooth Muscle Cells,B3galt1
0,10.162548346749103,0.467,0.001,0,Vascular Smooth Muscle Cells,Ntn4
0,9.552080151365585,0.467,0.002,0,Vascular Smooth Muscle Cells,Sept4
0,12.342810436147877,0.433,0,0,Vascular Smooth Muscle Cells,Gucy1b1
0,9.281041256768148,0.433,0.001,0,Vascular Smooth Muscle Cells,Pde5a
0,11.676959727654333,0.433,0.001,0,Vascular Smooth Muscle Cells,Grm7
0,10.703907666501081,0.433,0.001,0,Vascular Smooth Muscle Cells,Cap2
0,10.778321849991839,0.4,0,0,Vascular Smooth Muscle Cells,Ndst3
0,12.013233437771628,0.4,0,0,Vascular Smooth Muscle Cells,Tbx3os1
0,12.898188935098478,0.4,0,0,Vascular Smooth Muscle Cells,Ednra
0,12.354267993256244,0.4,0,0,Vascular Smooth Muscle Cells,Tbx18
0,10.515836332218587,0.4,0.001,0,Vascular Smooth Muscle Cells,Il34
0,10.797225531388495,0.367,0,0,Vascular Smooth Muscle Cells,Sox6
0,9.996260482913474,0.367,0,0,Vascular Smooth Muscle Cells,Cspg4
0,14.681933299832547,0.367,0,0,Vascular Smooth Muscle Cells,Zic4
0,15.839412023176234,0.367,0,0,Vascular Smooth Muscle Cells,Slc6a20a
0,10.342528119962635,0.367,0.001,0,Vascular Smooth Muscle Cells,Rgs5
0,10.265398427094052,0.367,0.001,0,Vascular Smooth Muscle Cells,Cacna2d1
0,8.734539947573312,0.367,0.001,0,Vascular Smooth Muscle Cells,Nid1
0,8.460915894693992,0.367,0.001,0,Vascular Smooth Muscle Cells,Egflam
0,8.93964175189692,0.367,0.001,0,Vascular Smooth Muscle Cells,Sema5a
0,10.983099470375802,0.367,0.001,0,Vascular Smooth Muscle Cells,Atp13a5
0,12.146213600422008,0.333,0,0,Vascular Smooth Muscle Cells,Trpc3
0,14.48911223572147,0.333,0,0,Vascular Smooth Muscle Cells,Zic1
0,11.847416203242293,0.333,0,0,Vascular Smooth Muscle Cells,Lin7a
0,8.569647082703556,0.333,0.001,0,Vascular Smooth Muscle Cells,Nr2f2
0,9.954286824947385,0.3,0,0,Vascular Smooth Muscle Cells,Daam2
0,10.165241872466241,0.3,0,0,Vascular Smooth Muscle Cells,Zbtb7c
0,9.062463526789882,0.3,0.001,0,Vascular Smooth Muscle Cells,Frk
0,10.935092671823647,0.267,0,0,Vascular Smooth Muscle Cells,Mark1
0,14.02825190444311,0.267,0,0,Vascular Smooth Muscle Cells,Slc30a10
0,14.078610931932458,0.267,0,0,Vascular Smooth Muscle Cells,Gucy1a1
0,10.329227523207724,0.267,0,0,Vascular Smooth Muscle Cells,Slc6a17
0,12.399376479196963,0.267,0,0,Vascular Smooth Muscle Cells,Pakap
0,12.783900284026664,0.267,0,0,Vascular Smooth Muscle Cells,Galnt17
0,10.192018695674458,0.267,0,0,Vascular Smooth Muscle Cells,Rbpms2
0,9.275172587067512,0.267,0,0,Vascular Smooth Muscle Cells,Sdc2
0,10.4663308212132,0.267,0,0,Vascular Smooth Muscle Cells,Adcy5
0,10.799244840986438,0.233,0,0,Vascular Smooth Muscle Cells,Prrx1
0,10.781645822327208,0.233,0,0,Vascular Smooth Muscle Cells,Ddr2
0,9.401910250466655,0.233,0,0,Vascular Smooth Muscle Cells,Pla2r1
0,13.667708166634869,0.233,0,0,Vascular Smooth Muscle Cells,Casq2
0,10.283518379335701,0.233,0,0,Vascular Smooth Muscle Cells,Cabp1
0,13.99209491274682,0.233,0,0,Vascular Smooth Muscle Cells,Col1a2
0,10.921659992973584,0.233,0,0,Vascular Smooth Muscle Cells,B130024G19Rik
0,10.469342408482945,0.233,0,0,Vascular Smooth Muscle Cells,Rgma
0,13.768685469092384,0.233,0,0,Vascular Smooth Muscle Cells,Olfr78
0,13.985116033749938,0.233,0,0,Vascular Smooth Muscle Cells,Bmp5
0,10.351004350414017,0.233,0,0,Vascular Smooth Muscle Cells,Hey2
0,11.434080838814172,0.233,0,0,Vascular Smooth Muscle Cells,Itga7
0,12.896071832445202,0.2,0,0,Vascular Smooth Muscle Cells,Bmp4
0,13.506453077620549,0.2,0,0,Vascular Smooth Muscle Cells,Map3k7cl
6.06354158885979e-306,11.66785613314273,0.2,0,1.0913768505788735e-301,Vascular Smooth Muscle Cells,Zfhx4
6.420426706011771e-306,10.522219963658632,0.2,0,1.1556126028150586e-301,Vascular Smooth Muscle Cells,Npy1r
6.798301328501062e-306,10.356057320787448,0.2,0,1.2236262561169062e-301,Vascular Smooth Muscle Cells,Lmod1
7.19839897848913e-306,9.832737427521318,0.2,0,1.2956398321382585e-301,Vascular Smooth Muscle Cells,Parm1
7.622025615387187e-306,9.41144701565046,0.2,0,1.3718883905135399e-301,Vascular Smooth Muscle Cells,Mtcl1
1.5801209426657008e-300,9.57325340702787,0.3,0.001,2.8440596847039945e-296,Vascular Smooth Muscle Cells,Map2
3.7000188719043826e-299,9.132654804829421,0.367,0.002,6.659663967540699e-295,Vascular Smooth Muscle Cells,Tbx15
9.060256997730074e-298,13.562492847663018,0.167,0,1.630755657021436e-293,Vascular Smooth Muscle Cells,Gm36823
9.060256997730074e-298,13.519829942896799,0.167,0,1.630755657021436e-293,Vascular Smooth Muscle Cells,Glrb
9.060256997730074e-298,13.269449803632412,0.167,0,1.630755657021436e-293,Vascular Smooth Muscle Cells,Zfp618
9.060256997730074e-298,13.169454902345096,0.167,0,1.630755657021436e-293,Vascular Smooth Muscle Cells,Gm13052
9.060256997730074e-298,14.222583551164464,0.167,0,1.630755657021436e-293,Vascular Smooth Muscle Cells,Myocd
9.060256997730074e-298,13.718442500470447,0.167,0,1.630755657021436e-293,Vascular Smooth Muscle Cells,Meg3
2.0092227594505175e-292,10.532410625325223,0.267,0.001,3.616400044734986e-288,Vascular Smooth Muscle Cells,Pex5l
3.1553562845009723e-292,9.46385887250912,0.267,0.001,5.6793257764733e-288,Vascular Smooth Muscle Cells,A830082K12Rik
4.204885574156944e-292,8.481765816344128,0.267,0.001,7.568373544925083e-288,Vascular Smooth Muscle Cells,Fstl1
4.564355752721937e-292,8.270453313608805,0.267,0.001,8.215383919324214e-288,Vascular Smooth Muscle Cells,Zfp462
3.3886071221494386e-291,10.655796608226847,0.233,0,6.099153959156775e-287,Vascular Smooth Muscle Cells,Pdzrn3
2.9083585980965064e-282,8.635348105974687,0.333,0.001,5.234754640713902e-278,Vascular Smooth Muscle Cells,Angpt1
3.3829482873979476e-282,7.148537852461514,0.867,0.014,6.088968622487566e-278,Vascular Smooth Muscle Cells,Ptprk
1.3147815534931956e-271,9.369664097056603,0.267,0.001,2.366475318132403e-267,Vascular Smooth Muscle Cells,Arhgef17
2.711441323088745e-271,8.673252790620372,0.267,0.001,4.880323237427432e-267,Vascular Smooth Muscle Cells,Lamc3
8.705823571974655e-268,10.87283720592167,0.2,0,1.5669611847197182e-263,Vascular Smooth Muscle Cells,Sorcs1
9.622028555131811e-268,10.128026940262309,0.2,0,1.7318689196381747e-263,Vascular Smooth Muscle Cells,Rasl12
9.622028555131811e-268,9.858657294570346,0.2,0,1.7318689196381747e-263,Vascular Smooth Muscle Cells,Foxd1
1.011564780879299e-267,10.769179801935675,0.2,0,1.82071544910465e-263,Vascular Smooth Muscle Cells,Rgs4
1.2356431418584433e-267,9.45575032467771,0.2,0,2.224034091031012e-263,Vascular Smooth Muscle Cells,Gja4
1.5867090631752327e-267,8.225621116218976,0.2,0,2.8559176428091014e-263,Vascular Smooth Muscle Cells,Cyp7b1
1.790132824871657e-266,8.280947703898855,0.4,0.002,3.222060071486496e-262,Vascular Smooth Muscle Cells,Rcan2
1.418362671448771e-264,8.6422669808559,0.233,0,2.552910972340643e-260,Vascular Smooth Muscle Cells,Slc7a2
1.4798201785374374e-264,8.927887386582885,0.233,0,2.6635283393495334e-260,Vascular Smooth Muscle Cells,Mboat2
1.9913263209628104e-264,7.906143380201793,0.233,0,3.5841882451009624e-260,Vascular Smooth Muscle Cells,Klhl29
6.727225798186288e-256,8.137660829042002,0.367,0.002,1.21083337141555e-251,Vascular Smooth Muscle Cells,Plekhg3
3.1486583328271636e-248,10.796740322995316,0.167,0,5.6672701332556116e-244,Vascular Smooth Muscle Cells,Cdh6
3.3286876039692943e-248,11.156794791756557,0.167,0,5.991304818384332e-244,Vascular Smooth Muscle Cells,Nfatc4
3.720184628530461e-248,10.807090950940369,0.167,0,6.695960312891977e-244,Vascular Smooth Muscle Cells,A330076H08Rik
1.1209372746893666e-243,8.359651713736366,0.4,0.003,2.017575000713391e-239,Vascular Smooth Muscle Cells,Sntb1
1.5961358153232636e-242,8.838821695745775,0.233,0.001,2.872884854000342e-238,Vascular Smooth Muscle Cells,Trpc4
1.2966966025240147e-238,12.537900292934292,0.133,0,2.333924214882974e-234,Vascular Smooth Muscle Cells,Enpep
1.2966966025240147e-238,12.861204860209536,0.133,0,2.333924214882974e-234,Vascular Smooth Muscle Cells,Kcnk3
1.2966966025240147e-238,14.188760076279808,0.133,0,2.333924214882974e-234,Vascular Smooth Muscle Cells,Crispld2
1.2966966025240147e-238,14.151036571166259,0.133,0,2.333924214882974e-234,Vascular Smooth Muscle Cells,Rian
1.2966966025240147e-238,13.359487693939036,0.133,0,2.333924214882974e-234,Vascular Smooth Muscle Cells,Ace2
6.227629570295119e-238,9.783801440864298,0.2,0,1.1209110463574185e-233,Vascular Smooth Muscle Cells,Bmp6
1.8444727227001634e-237,8.901924273840962,0.267,0.001,3.319866453588024e-233,Vascular Smooth Muscle Cells,Tmeff2
2.415789823812734e-237,9.080502002113958,0.4,0.003,4.34818010388054e-233,Vascular Smooth Muscle Cells,Magi2
2.9404079710495337e-237,8.107543229072064,0.267,0.001,5.292440307092056e-233,Vascular Smooth Muscle Cells,Mpdz
2.336942654513737e-227,7.632144038903093,0.433,0.004,4.206263083859275e-223,Vascular Smooth Muscle Cells,Airn
1.996730165076243e-223,7.797558450217091,0.267,0.001,3.59391462412073e-219,Vascular Smooth Muscle Cells,Ltbp1
7.389611818378223e-223,7.559898931697793,0.467,0.005,1.3300562311898964e-218,Vascular Smooth Muscle Cells,Filip1
4.711125090835253e-218,8.097766531667794,0.3,0.002,8.479554050994373e-214,Vascular Smooth Muscle Cells,Rnf152
1.4239292039203308e-215,7.156056661709553,0.667,0.011,2.5629301741362037e-211,Vascular Smooth Muscle Cells,Rbms3
3.3413140795855927e-214,9.288121922109209,0.2,0,6.0140312118461086e-210,Vascular Smooth Muscle Cells,Col8a1
7.756905298514491e-213,10.380855095071622,0.167,0,1.3961653846796232e-208,Vascular Smooth Muscle Cells,Gpc3
8.135406074544153e-213,10.345065343634396,0.167,0,1.4642917393572022e-208,Vascular Smooth Muscle Cells,Kirrel
1.032328126408598e-212,9.33846473521433,0.167,0,1.8580873947228356e-208,Vascular Smooth Muscle Cells,Atp1b2
1.190881943550205e-212,8.181595827475993,0.167,0,2.1434684101960144e-208,Vascular Smooth Muscle Cells,Trabd2b
1.0473481587320078e-208,7.976638253682458,0.3,0.002,1.8851219509017408e-204,Vascular Smooth Muscle Cells,Mrvi1
3.6883609432358573e-200,8.397401741669832,0.3,0.002,6.638680861730219e-196,Vascular Smooth Muscle Cells,Hecw2
9.762731181646132e-200,7.016181290228621,0.3,0.002,1.7571939853844874e-195,Vascular Smooth Muscle Cells,C1qtnf7
1.2167941828489215e-199,7.6840464562149196,0.267,0.001,2.1901078497097737e-195,Vascular Smooth Muscle Cells,Prickle2
4.054236586764845e-198,7.891849446965795,0.4,0.004,7.297220432518045e-194,Vascular Smooth Muscle Cells,Gpc6
1.1259292494744337e-194,8.81054607875155,0.2,0.001,2.0265600561290333e-190,Vascular Smooth Muscle Cells,Pawr
1.5057843002318306e-194,8.340428303222739,0.2,0.001,2.7102611619872717e-190,Vascular Smooth Muscle Cells,Wnk2
1.963083032806081e-194,6.390702845901396,0.7,0.014,3.533353150747665e-190,Vascular Smooth Muscle Cells,Kalrn
4.916529280836092e-194,6.17855192716442,0.6,0.01,8.849261052576882e-190,Vascular Smooth Muscle Cells,9530026P05Rik
4.9388607304249056e-191,10.521097070256259,0.133,0,8.889455428691788e-187,Vascular Smooth Muscle Cells,Nr2f1
6.114202471074964e-191,9.617296296440076,0.133,0,1.1004953027687828e-186,Vascular Smooth Muscle Cells,Irs1
6.114202471074964e-191,8.900810835016877,0.133,0,1.1004953027687828e-186,Vascular Smooth Muscle Cells,Prelp
6.114202471074964e-191,8.004755121621523,0.133,0,1.1004953027687828e-186,Vascular Smooth Muscle Cells,Fmn2
