names,scores,logfoldchanges,pvals,pvals_adj
4933439C10Rik,0.35371575,1.9301662,0.7235519125705447,1.0
Sult1a1,0.35371575,0.3527936,0.7235519125705447,1.0
Slc25a53,0.35371575,1.690721,0.7235519125705447,1.0
Akap7,0.35305828,0.24080929,0.7240447393737746,1.0
Rbm34,0.35305828,0.57164645,0.7240447393737746,1.0
Trp53bp1,0.35240084,0.3965815,0.7245376805868129,1.0
9930104L06Rik,0.35240084,1.4943324,0.7245376805868129,1.0
Ddx28,0.35240084,1.4640076,0.7245376805868129,1.0
Tirap,0.35240084,1.4330901,0.7245376805868129,1.0
Clns1a,0.35240084,0.8190351,0.7245376805868129,1.0
4833411C07Rik,0.35240084,1.8184663,0.7245376805868129,1.0
Pecr,0.35240084,1.5634965,0.7245376805868129,1.0
Phactr1,0.35240084,1.3754903,0.7245376805868129,1.0
Gm9929,0.35240084,1.7472034,0.7245376805868129,1.0
Gm26724,0.35240084,1.6378133,0.7245376805868129,1.0
1600002K03Rik,0.35240084,1.5869625,0.7245376805868129,1.0
Galt,0.35240084,1.4862157,0.7245376805868129,1.0
Txndc16,0.35174337,0.20485133,0.7250307360230919,1.0
Mpp5,0.3510859,0.3177327,0.7255239054959022,1.0
Lig3,0.3510859,0.7377172,0.7255239054959022,1.0
Fcsk,0.3510859,1.5801917,0.7255239054959022,1.0
Gm16845,0.3510859,1.4410615,0.7255239054959022,1.0
Pou2f2,0.3510859,0.1161583,0.7255239054959022,1.0
Tmem68,0.3510859,0.31279457,0.7255239054959022,1.0
4930549G23Rik,0.3510859,1.0914849,0.7255239054959022,1.0
Gm44577,0.3510859,0.9936461,0.7255239054959022,1.0
Zfp101,0.3510859,1.5693538,0.7255239054959022,1.0
Zrsr1,0.3510859,1.3945982,0.7255239054959022,1.0
Rnf113a2,0.3510859,1.0856165,0.7255239054959022,1.0
Gm46430,0.3510859,1.3992972,0.7255239054959022,1.0
Mbd1,0.35042843,0.33846113,0.7260171888183926,1.0
Gm4356,0.34977096,1.3632944,0.7265105858035701,1.0
Gm10762,0.34977096,1.2782325,0.7265105858035701,1.0
Thrb,0.34977096,0.72612834,0.7265105858035701,1.0
Pdcd4,0.34977096,0.3659794,0.7265105858035701,1.0
Reep4,0.34977096,1.4092554,0.7265105858035701,1.0
Eps8l1,0.34977096,0.97816306,0.7265105858035701,1.0
Arid3a,0.34977096,0.37358496,0.7265105858035701,1.0
Rbms2,0.34977096,0.6461428,0.7265105858035701,1.0
Terf2,0.3491135,0.5715489,0.7270040962643003,1.0
Rnmt,0.3491135,0.5955594,0.7270040962643003,1.0
Prkd2,0.34845605,0.5802418,0.7274977200133081,1.0
Plcb3,0.34845605,0.8137857,0.7274977200133081,1.0
Rac1,0.34845605,0.19454084,0.7274977200133081,1.0
Rps27,0.3477986,0.10455219,0.7279914568631769,1.0
2410004B18Rik,0.3477986,0.5127657,0.7279914568631769,1.0
Gab1,0.3477986,0.29518607,0.7279914568631769,1.0
Zgpat,0.34714112,0.59162074,0.7284853066263499,1.0
Ndufb3,0.34714112,0.45685875,0.7284853066263499,1.0
Foxred2,0.34714112,0.72157717,0.7284853066263499,1.0
Bod1l,0.34648365,0.10641178,0.7289792691151293,1.0
Hibadh,0.34648365,0.15288386,0.7289792691151293,1.0
Pde4a,0.34648365,0.57374823,0.7289792691151293,1.0
Creg1,0.34648365,0.30736312,0.7289792691151293,1.0
N4bp2,0.34648365,0.53337795,0.7289792691151293,1.0
Zfp993,0.34582618,0.76839066,0.7294733441416773,1.0
Ksr1,0.34582618,0.70138395,0.7294733441416773,1.0
Ubxn6,0.34582618,0.6833765,0.7294733441416773,1.0
Stambpl1,0.34582618,0.18791978,0.7294733441416773,1.0
Armcx3,0.34582618,0.64927036,0.7294733441416773,1.0
Srsf4,0.34582618,0.35454005,0.7294733441416773,1.0
Hmgn1,0.3451687,0.50372386,0.7299675315180159,1.0
Vamp4,0.3451687,0.22959515,0.7299675315180159,1.0
Ccnyl1,0.3451687,0.50196624,0.7299675315180159,1.0
Lrpap1,0.3451687,0.37452218,0.7299675315180159,1.0
Ptbp2,0.3451687,0.06950935,0.7299675315180159,1.0
Hist1h4d,0.34451127,0.34088463,0.7304618310560269,1.0
Zfp40,0.34451127,0.43461576,0.7304618310560269,1.0
Calhm2,0.3438538,0.49202195,0.7309562425674533,1.0
Sft2d2,0.34319633,0.23792516,0.7314507658638978,1.0
Gm16124,0.34319633,0.69177395,0.7314507658638978,1.0
Zfp808,0.34319633,0.74494773,0.7314507658638978,1.0
Ercc6,0.34319633,0.40190208,0.7314507658638978,1.0
Ube2w,0.34319633,0.18698598,0.7314507658638978,1.0
Zfp141,0.34253886,0.49837172,0.731945400756824,1.0
Cd82,0.3418814,0.3956255,0.732440147057557,1.0
Gin1,0.3418814,0.56899023,0.732440147057557,1.0
Maoa,0.3418814,0.7395888,0.732440147057557,1.0
Tfpi,0.34122393,0.4566823,0.7329350045772822,1.0
Ufc1,0.34122393,0.56756,0.7329350045772822,1.0
Vps72,0.33990902,0.49487492,0.7339250525177609,1.0
Ddx42,0.33990902,0.23429619,0.7339250525177609,1.0
Cklf,0.33990902,0.5223838,0.7339250525177609,1.0
Ano10,0.33925155,0.7175214,0.7344202425601938,1.0
Calcoco1,0.33859408,1.3909793,0.7349155430649789,1.0
Ndufa3,0.33859408,1.6777776,0.7349155430649789,1.0
Hsf1,0.3379366,0.6413972,0.7354109538426108,1.0
Dcxr,0.3379366,1.4386955,0.7354109538426108,1.0
Spcs2,0.3379366,0.26268098,0.7354109538426108,1.0
Zfand1,0.33727914,1.4371897,0.7359064747034474,1.0
Eif6,0.33727914,1.280489,0.7359064747034474,1.0
Grpel2,0.33727914,1.4255092,0.7359064747034474,1.0
Exosc8,0.3366217,0.69482523,0.7364021054577088,1.0
Srp68,0.3366217,0.3621469,0.7364021054577088,1.0
Rmdn2,0.33596423,1.4784389,0.7368978459154776,1.0
Nudt6,0.33596423,1.4457449,0.7368978459154776,1.0
Hyal1,0.33596423,1.3273286,0.7368978459154776,1.0
Vps26b,0.33596423,1.3662674,0.7368978459154776,1.0
Lhpp,0.33596423,1.3421406,0.7368978459154776,1.0
Intu,0.33596423,1.448912,0.7368978459154776,1.0
Taf11,0.3346493,1.2700201,0.7378896551811864,1.0
Gm47863,0.3346493,1.5862473,0.7378896551811864,1.0
Gm28791,0.3346493,1.314121,0.7378896551811864,1.0
Lrrc57,0.3346493,1.3859996,0.7378896551811864,1.0
Lactb,0.3346493,1.2232271,0.7378896551811864,1.0
Polr2j,0.3346493,1.2599291,0.7378896551811864,1.0
Ctsh,0.3346493,0.069185816,0.7378896551811864,1.0
Twf1,0.33399183,0.45751715,0.7383857236086087,1.0
Nfx1,0.33399183,0.27434516,0.7383857236086087,1.0
Syngr2,0.33399183,0.32157573,0.7383857236086087,1.0
Ankrd28,0.33399183,0.672114,0.7383857236086087,1.0
Itpa,0.33333436,1.1461898,0.7388819009785043,1.0
Agpat1,0.33333436,1.2363206,0.7388819009785043,1.0
Stimate,0.33333436,0.41829312,0.7388819009785043,1.0
Utp14b,0.33333436,1.2250944,0.7388819009785043,1.0
Rnf19a,0.3326769,0.22991545,0.7393781871002736,1.0
Atic,0.3326769,0.64707047,0.7393781871002736,1.0
Cd93,0.3326769,0.77089584,0.7393781871002736,1.0
Map3k2,0.3326769,0.10691592,0.7393781871002736,1.0
Gm14966,0.33201945,1.1659906,0.7398745817831818,1.0
Zfp983,0.33201945,1.2239372,0.7398745817831818,1.0
Neo1,0.33201945,0.3773574,0.7398745817831818,1.0
Prdx2,0.33201945,1.2010696,0.7398745817831818,1.0
Prmt7,0.33136198,0.5056143,0.7403710848363583,1.0
Kdelr1,0.33136198,0.75034344,0.7403710848363583,1.0
Adam19,0.33136198,0.2610587,0.7403710848363583,1.0
Cebpg,0.33136198,0.38546544,0.7403710848363583,1.0
Atp6v1g2,0.3307045,1.0021971,0.7408676960687968,1.0
Cmklr1,0.3307045,0.21986245,0.7408676960687968,1.0
Fbxl15,0.3307045,1.0948627,0.7408676960687968,1.0
Zfp113,0.3307045,0.8963825,0.7408676960687968,1.0
Bag5,0.3307045,1.0408689,0.7408676960687968,1.0
Zcwpw2,0.3307045,1.0041515,0.7408676960687968,1.0
Clstn1,0.33004704,0.55322343,0.7413644152893565,1.0
Oaz2,0.32938957,1.1145421,0.7418612423067611,1.0
Zfp341,0.32938957,1.2081989,0.7418612423067611,1.0
Exosc7,0.32938957,1.0876448,0.7418612423067611,1.0
Tgds,0.32938957,0.97239256,0.7418612423067611,1.0
Tmem70,0.32938957,0.39198875,0.7418612423067611,1.0
Ctdspl2,0.3287321,0.30446318,0.7423581769295999,1.0
Lmbr1l,0.3287321,0.66084707,0.7423581769295999,1.0
Lag3,0.3287321,0.66342175,0.7423581769295999,1.0
Lbh,0.3287321,0.67750525,0.7423581769295999,1.0
Fkbp15,0.3287321,0.13449186,0.7423581769295999,1.0
Rab5a,0.32807466,0.176261,0.7428552189663277,1.0
Fam217b,0.32807466,1.1197315,0.7428552189663277,1.0
Il3ra,0.32807466,1.1534736,0.7428552189663277,1.0
Hyal2,0.32807466,1.0442246,0.7428552189663277,1.0
Elmsan1,0.32675973,0.2812417,0.7438496245145976,1.0
Gm15523,0.32675973,0.9245976,0.7438496245145976,1.0
Yipf5,0.32675973,0.2560428,0.7438496245145976,1.0
Rad52,0.32675973,1.0166922,0.7438496245145976,1.0
Palld,0.32675973,0.99725926,0.7438496245145976,1.0
Dlgap4,0.32610226,0.27097905,0.7443469876423787,1.0
Tada1,0.32610226,0.52272564,0.7443469876423787,1.0
Cep85,0.32610226,0.36212602,0.7443469876423787,1.0
Trappc3,0.32610226,0.5808219,0.7443469876423787,1.0
Lamtor1,0.32610226,0.2805233,0.7443469876423787,1.0
Cdadc1,0.32610226,0.565192,0.7443469876423787,1.0
Ano6,0.3254448,0.076560445,0.744844457416527,1.0
Ccdc137,0.3254448,0.8684219,0.744844457416527,1.0
Ppp1r8,0.3254448,0.81455284,0.744844457416527,1.0
Smim19,0.32478732,0.73441726,0.7453420336448282,1.0
Fbxw5,0.32412988,0.865373,0.7458397161349344,1.0
Gm27017,0.32412988,0.9693038,0.7458397161349344,1.0
2610020C07Rik,0.32412988,0.85451555,0.7458397161349344,1.0
Haus3,0.32412988,0.7852696,0.7458397161349344,1.0
Fam135a,0.3234724,0.23822352,0.7463375046943652,1.0
Nacc2,0.3234724,0.24377805,0.7463375046943652,1.0
Sec22b,0.3234724,0.2672983,0.7463375046943652,1.0
Spag7,0.32281494,0.8756133,0.7468353991305073,1.0
Yme1l1,0.32281494,0.0821084,0.7468353991305073,1.0
Tssc4,0.32281494,0.93892443,0.7468353991305073,1.0
Grina,0.32215747,0.23070161,0.7473333992506148,1.0
Cd209a,0.32215747,0.63898015,0.7473333992506148,1.0
Zfp942,0.3215,0.3744216,0.7478315048618096,1.0
Stip1,0.3215,0.37526166,0.7478315048618096,1.0
Galnt1,0.3215,0.123543814,0.7478315048618096,1.0
Arhgef40,0.32084253,0.6332569,0.7483297157710815,1.0
Mrps9,0.3201851,0.12715921,0.7488280317852885,1.0
Rps6ka2,0.3201851,0.62945896,0.7488280317852885,1.0
Slc30a6,0.31952763,1.1810639,0.7493264527111569,1.0
Zcchc4,0.31952763,0.5094321,0.7493264527111569,1.0
Cript,0.31952763,0.54057324,0.7493264527111569,1.0
Mcrip1,0.31952763,0.7178671,0.7493264527111569,1.0
Etfa,0.31887016,0.12889662,0.7498249783552818,1.0
Cuta,0.31887016,0.44398087,0.7498249783552818,1.0
Ap1s2,0.3182127,0.24475245,0.750323608524127,1.0
Drap1,0.3182127,1.2419702,0.750323608524127,1.0
Arf2,0.3182127,0.5949397,0.750323608524127,1.0
Vps9d1,0.3182127,0.45456448,0.750323608524127,1.0
Exoc3,0.31755522,0.2330897,0.7508223430240251,1.0
Ncoa4,0.31755522,0.40275696,0.7508223430240251,1.0
Zfp869,0.31689775,0.46257102,0.7513211816611783,1.0
Cmas,0.31689775,0.5651837,0.7513211816611783,1.0
Irak3,0.31689775,0.6084563,0.7513211816611783,1.0
Myo18a,0.31689775,0.28175303,0.7513211816611783,1.0
Sos2,0.3162403,0.13385777,0.7518201242416584,1.0
Cnrip1,0.31558284,0.6935628,0.7523191705714065,1.0
Rpn1,0.31558284,0.28639278,0.7523191705714065,1.0
Zfp991,0.31558284,0.31542236,0.7523191705714065,1.0
Fnta,0.31558284,0.4375294,0.7523191705714065,1.0
Rab18,0.31492537,0.384426,0.752818320456234,1.0
1600010M07Rik,0.3142679,0.59443694,0.7533175737018222,1.0
Tomm5,0.3142679,0.98587763,0.7533175737018222,1.0
Zfp266,0.3142679,0.21794716,0.7533175737018222,1.0
Dnase1l1,0.31361043,0.48984253,0.753816930113723,1.0
Snx8,0.31361043,0.13389675,0.753816930113723,1.0
Crnkl1,0.31295297,0.83352166,0.7543163894973588,1.0
Cacna1d,0.31295297,0.10330466,0.7543163894973588,1.0
Nmrk1,0.31295297,0.93876976,0.7543163894973588,1.0
Zfp951,0.31163806,0.26405293,0.7553156164008801,1.0
1600012H06Rik,0.31163806,0.8928341,0.7553156164008801,1.0
Sdf2,0.31163806,0.39638987,0.7553156164008801,1.0
Ech1,0.31163806,0.39103824,0.7553156164008801,1.0
4933434E20Rik,0.31163806,0.3324937,0.7553156164008801,1.0
Senp7,0.31163806,0.20871377,0.7553156164008801,1.0
Jade2,0.31163806,0.305449,0.7553156164008801,1.0
Celf1,0.31163806,0.025387362,0.7553156164008801,1.0
Zbtb11,0.3109806,0.28235686,0.7558153835309656,1.0
Mt1,0.3109806,0.45766708,0.7558153835309656,1.0
Jag1,0.31032312,0.8691363,0.7563152528531865,1.0
Slc25a30,0.31032312,0.93528163,0.7563152528531865,1.0
Atl2,0.31032312,0.63739,0.7563152528531865,1.0
Rbfox2,0.31032312,0.987712,0.7563152528531865,1.0
Cep164,0.30900818,0.8411623,0.757315297293023,1.0
Ap2m1,0.30900818,0.9553585,0.757315297293023,1.0
Srsf2,0.3083507,0.07800374,0.7578154720198127,1.0
Ric1,0.30769327,0.13251568,0.7583157481570866,1.0
Commd10,0.30769327,0.358899,0.7583157481570866,1.0
Hccs,0.30769327,0.68081886,0.7583157481570866,1.0
Slc26a2,0.30769327,0.31995693,0.7583157481570866,1.0
Zcchc17,0.30769327,0.91502964,0.7583157481570866,1.0
Ralgapb,0.3070358,0.15903868,0.7588161255091127,1.0
Wwc2,0.3070358,0.12754495,0.7588161255091127,1.0
Tubgcp4,0.3070358,0.23825088,0.7588161255091127,1.0
Rhoj,0.30637833,2.8697984,0.7593166038800325,1.0
Rusc1,0.30637833,2.849314,0.7593166038800325,1.0
Rpa2,0.30637833,2.7892761,0.7593166038800325,1.0
Ap3m1,0.30637833,0.5702293,0.7593166038800325,1.0
4930447K03Rik,0.30637833,2.3939447,0.7593166038800325,1.0
Vxn,0.30637833,2.9616742,0.7593166038800325,1.0
Klc2,0.30637833,0.7768621,0.7593166038800325,1.0
Sesn2,0.30637833,2.7828903,0.7593166038800325,1.0
Arfrp1,0.30637833,0.83142275,0.7593166038800325,1.0
Gm9873,0.30637833,2.8866208,0.7593166038800325,1.0
Gm10605,0.30637833,2.524589,0.7593166038800325,1.0
Gzf1,0.30637833,2.8563309,0.7593166038800325,1.0
Rtl8a,0.30637833,3.075825,0.7593166038800325,1.0
Plcd1,0.30637833,2.6524205,0.7593166038800325,1.0
Mthfsd,0.30637833,2.4722562,0.7593166038800325,1.0
Gm26912,0.30637833,2.9746807,0.7593166038800325,1.0
Lrrc61,0.30637833,2.8019452,0.7593166038800325,1.0
Lss,0.30637833,2.8234646,0.7593166038800325,1.0
Prodh,0.30637833,2.880189,0.7593166038800325,1.0
Cd209b,0.30637833,2.6177804,0.7593166038800325,1.0
Pim3,0.30637833,2.8275635,0.7593166038800325,1.0
Marveld1,0.30637833,2.6109626,0.7593166038800325,1.0
Bcs1l,0.3050634,2.4267652,0.7603178628944827,1.0
Tceanc,0.3050634,2.440496,0.7603178628944827,1.0
Pnpo,0.3050634,2.3913481,0.7603178628944827,1.0
Mrpl34,0.3050634,2.7065601,0.7603178628944827,1.0
Gm29107,0.3050634,2.2232692,0.7603178628944827,1.0
Gm15608,0.3050634,2.552251,0.7603178628944827,1.0
Ythdc1,0.3050634,0.086265646,0.7603178628944827,1.0
Amacr,0.3050634,2.4158173,0.7603178628944827,1.0
Arl4d,0.3050634,2.419416,0.7603178628944827,1.0
Gm33699,0.3050634,2.3308434,0.7603178628944827,1.0
Gm14391,0.3050634,2.4099483,0.7603178628944827,1.0
Zbed3,0.3050634,2.6648386,0.7603178628944827,1.0
Cnot6l,0.3050634,0.13240574,0.7603178628944827,1.0
Zfp354c,0.3050634,2.8500752,0.7603178628944827,1.0
Tbcc,0.3050634,3.0420318,0.7603178628944827,1.0
Rps6kb2,0.3050634,0.7909784,0.7603178628944827,1.0
Akt1s1,0.3050634,2.5176582,0.7603178628944827,1.0
Gprc5c,0.3050634,2.2252402,0.7603178628944827,1.0
Stxbp1,0.3050634,0.33792278,0.7603178628944827,1.0
Zfp597,0.3050634,0.83000916,0.7603178628944827,1.0
Lrrc42,0.3050634,2.3941069,0.7603178628944827,1.0
Armcx2,0.3050634,2.3525481,0.7603178628944827,1.0
Cdk20,0.3050634,2.6513731,0.7603178628944827,1.0
5430403G16Rik,0.3050634,2.3558812,0.7603178628944827,1.0
Gm10767,0.3050634,2.6898956,0.7603178628944827,1.0
Tmem62,0.3050634,2.6296513,0.7603178628944827,1.0
Zfp799,0.3050634,0.3777226,0.7603178628944827,1.0
Ggnbp1,0.3050634,2.5923398,0.7603178628944827,1.0
Castor1,0.3050634,2.4975622,0.7603178628944827,1.0
Lsm7,0.3050634,2.6248727,0.7603178628944827,1.0
Atp23,0.3050634,2.4617853,0.7603178628944827,1.0
Rnf122,0.3050634,2.7861142,0.7603178628944827,1.0
Adamts16,0.3050634,2.494621,0.7603178628944827,1.0
Tram1,0.30440593,0.18137728,0.760818643145662,1.0
Coa7,0.3037485,1.9864584,0.7613195236310327,1.0
AC132307.1,0.3037485,2.4153519,0.7613195236310327,1.0
Gm44686,0.3037485,2.1303604,0.7613195236310327,1.0
1700066M21Rik,0.3037485,2.1841283,0.7613195236310327,1.0
BC049352,0.3037485,2.2543893,0.7613195236310327,1.0
1700094D03Rik,0.3037485,2.325906,0.7613195236310327,1.0
2610507I01Rik,0.3037485,2.264798,0.7613195236310327,1.0
Mcrs1,0.3037485,2.1382957,0.7613195236310327,1.0
Dnlz,0.3037485,2.0988011,0.7613195236310327,1.0
Klhdc8b,0.3037485,2.3568335,0.7613195236310327,1.0
Prr3,0.3037485,2.2410336,0.7613195236310327,1.0
Mettl25,0.3037485,0.6178432,0.7613195236310327,1.0
Gtf3a,0.3037485,2.0637412,0.7613195236310327,1.0
Gm48226,0.3037485,2.099767,0.7613195236310327,1.0
Gm45890,0.3037485,2.2857132,0.7613195236310327,1.0
Stard4,0.3037485,2.5887237,0.7613195236310327,1.0
Gm43329,0.3037485,2.2420928,0.7613195236310327,1.0
Kbtbd7,0.3037485,2.2326176,0.7613195236310327,1.0
4930473A02Rik,0.3037485,2.1110451,0.7613195236310327,1.0
Mrpl27,0.3037485,2.4393566,0.7613195236310327,1.0
Gm34280,0.3037485,2.0957315,0.7613195236310327,1.0
Cdo1,0.3037485,2.083091,0.7613195236310327,1.0
2510017J16Rik,0.3037485,2.2414849,0.7613195236310327,1.0
Gm3173,0.30243355,2.0013826,0.7623215845182587,1.0
Coa6,0.30243355,2.0953577,0.7623215845182587,1.0
Dsel,0.30243355,2.1065004,0.7623215845182587,1.0
Fhl3,0.30243355,0.71280575,0.7623215845182587,1.0
4930414N06Rik,0.30243355,1.5436978,0.7623215845182587,1.0
Gm27201,0.30243355,1.4947587,0.7623215845182587,1.0
F9,0.30243355,1.8953938,0.7623215845182587,1.0
Trmt12,0.30243355,1.9895853,0.7623215845182587,1.0
Gm16337,0.30243355,1.9727871,0.7623215845182587,1.0
E230016M11Rik,0.30243355,2.0767252,0.7623215845182587,1.0
2310002F09Rik,0.30243355,1.820676,0.7623215845182587,1.0
Gm10135,0.30243355,2.0316505,0.7623215845182587,1.0
Ccdc28b,0.30243355,2.261789,0.7623215845182587,1.0
Gm36975,0.30243355,2.152923,0.7623215845182587,1.0
Zscan25,0.30243355,2.1811683,0.7623215845182587,1.0
Gm3636,0.30243355,1.6564587,0.7623215845182587,1.0
Ogg1,0.30243355,1.5958508,0.7623215845182587,1.0
6330403L08Rik,0.30243355,1.669712,0.7623215845182587,1.0
Smim24,0.30243355,1.9321411,0.7623215845182587,1.0
Thop1,0.30243355,1.8317182,0.7623215845182587,1.0
mt-Co1,0.30177608,0.119172595,0.762822764526755,1.0
Lsg1,0.30177608,0.24516065,0.762822764526755,1.0
Arl13b,0.3011186,0.39436993,0.7633240439827252,1.0
Cog1,0.3011186,0.6545155,0.7633240439827252,1.0
Crtc1,0.3011186,0.7096403,0.7633240439827252,1.0
Ufsp2,0.3011186,0.09846916,0.7633240439827252,1.0
Ccdc61,0.3011186,0.6757054,0.7633240439827252,1.0
Ppm1d,0.3011186,0.6356006,0.7633240439827252,1.0
Sgsm2,0.30046114,0.9752458,0.7638254226891766,1.0
Anapc2,0.2998037,0.48278677,0.7643269004489921,1.0
Pnkd,0.2998037,0.6267797,0.7643269004489921,1.0
Pald1,0.2998037,0.2506518,0.7643269004489921,1.0
Wdsub1,0.2998037,0.45561463,0.7643269004489921,1.0
Vezf1,0.2998037,0.33615178,0.7643269004489921,1.0
Gid8,0.2998037,0.8244322,0.7643269004489921,1.0
Eri3,0.29914623,0.20572762,0.7648284770649295,1.0
Morf4l2,0.29914623,0.24966016,0.7648284770649295,1.0
Stub1,0.29848877,0.4396292,0.7653301523396225,1.0
Actr8,0.29848877,0.71229213,0.7653301523396225,1.0
Trim17,0.29848877,0.6107034,0.7653301523396225,1.0
Gm10076,0.2978313,0.80703187,0.7658319260755806,1.0
Smc1a,0.29717383,0.332154,0.7663337980751896,1.0
Iqsec1,0.29717383,0.50233895,0.7663337980751896,1.0
Zfp65,0.29717383,0.6101816,0.7663337980751896,1.0
Gpat4,0.29717383,0.48442903,0.7663337980751896,1.0
Pced1a,0.2958589,0.3778846,0.7673378360742847,1.0
Pggt1b,0.2958589,0.2889757,0.7673378360742847,1.0
Tmem241,0.2958589,0.28616935,0.7673378360742847,1.0
Ndufa8,0.2958589,0.6172377,0.7673378360742847,1.0
Prkaa1,0.2958589,0.29066935,0.7673378360742847,1.0
Gtf2ird1,0.2958589,0.58748764,0.7673378360742847,1.0
Ddhd2,0.29520145,0.24127226,0.7678400016779247,1.0
Lyl1,0.29454398,0.46313694,0.7683422647535239,1.0
Dpagt1,0.29454398,0.41021004,0.7683422647535239,1.0
Kdm5b,0.29454398,0.4006093,0.7683422647535239,1.0
Pde8b,0.2938865,0.8179124,0.768844625102852,1.0
Brms1,0.2938865,0.87030125,0.768844625102852,1.0
Mthfs,0.29322904,0.21745127,0.7693470825275561,1.0
Xpo5,0.29257157,0.71542954,0.7698496368291614,1.0
Vcam1,0.2919141,0.20920196,0.7703522878090705,1.0
Tnfaip1,0.2919141,0.27922943,0.7703522878090705,1.0
Marcks,0.2919141,0.020090424,0.7703522878090705,1.0
Rnf138,0.2919141,0.5640103,0.7703522878090705,1.0
Gpr108,0.29125667,0.75227356,0.7708550352685646,1.0
Smndc1,0.29125667,0.30663884,0.7708550352685646,1.0
Xndc1,0.29125667,0.72655857,0.7708550352685646,1.0
4732471J01Rik,0.29125667,0.14575103,0.7708550352685646,1.0
Mfsd6,0.28928426,0.3325129,0.7723638545355466,1.0
Nudcd3,0.28928426,0.16228819,0.7723638545355466,1.0
Gm41804,0.2886268,0.7074851,0.7728669859237643,1.0
2410002F23Rik,0.2886268,0.81885946,0.7728669859237643,1.0
Btf3,0.28796932,0.2654474,0.773370212796154,1.0
Acbd3,0.28796932,0.17767705,0.773370212796154,1.0
Ripor2,0.28731188,0.14798647,0.773873534953271,1.0
Igfbp4,0.28731188,0.21075195,0.773873534953271,1.0
A430035B10Rik,0.2866544,1.6275247,0.7743769521955504,1.0
Mrps36,0.2866544,1.4603878,0.7743769521955504,1.0
Gm8013,0.2866544,1.6925279,0.7743769521955504,1.0
Timm10b,0.2866544,0.4668386,0.7743769521955504,1.0
Tubb2a,0.2866544,0.42908263,0.7743769521955504,1.0
Cebpzos,0.28599694,0.6202596,0.7748804643233071,1.0
Emg1,0.28599694,0.678944,0.7748804643233071,1.0
Prpf6,0.28599694,0.35529497,0.7748804643233071,1.0
Cyb5b,0.28599694,0.33132052,0.7748804643233071,1.0
Acot13,0.28599694,0.7712454,0.7748804643233071,1.0
Mfsd8,0.28599694,0.657279,0.7748804643233071,1.0
Polr3f,0.28533947,0.40422034,0.7753840711367372,1.0
Fam89b,0.28533947,1.5038037,0.7753840711367372,1.0
Nat10,0.28533947,1.4783205,0.7753840711367372,1.0
1110059G10Rik,0.28533947,1.6914473,0.7753840711367372,1.0
Crim1,0.284682,0.396651,0.7758877724359166,1.0
Pttg1,0.284682,0.6724037,0.7758877724359166,1.0
Tasp1,0.284682,0.3328211,0.7758877724359166,1.0
Acbd6,0.28402454,0.550676,0.776391568020802,1.0
Tpd52l2,0.28402454,0.49003917,0.776391568020802,1.0
Dhrs7b,0.28402454,0.5910452,0.776391568020802,1.0
Lrrcc1,0.28402454,0.5577475,0.776391568020802,1.0
Idua,0.2833671,0.6329691,0.7768954576912315,1.0
Ifi202b,0.28270963,1.3639158,0.7773994412469243,1.0
Spic,0.28270963,1.3923234,0.7773994412469243,1.0
Wdr18,0.28270963,1.4874345,0.7773994412469243,1.0
Atrip,0.28270963,1.4558543,0.7773994412469243,1.0
Pja1,0.28270963,1.3410819,0.7773994412469243,1.0
Pde6h,0.28270963,1.6192281,0.7773994412469243,1.0
Rab29,0.28205216,0.6713736,0.7779035184874812,1.0
Zc3h15,0.2813947,0.4077325,0.7784076892123846,1.0
Flad1,0.2813947,1.2557504,0.7784076892123846,1.0
Gm15441,0.2813947,1.2274493,0.7784076892123846,1.0
Zmym2,0.2813947,0.11912598,0.7784076892123846,1.0
Hist2h2ac,0.2813947,1.2263589,0.7784076892123846,1.0
Creld1,0.2813947,1.2341969,0.7784076892123846,1.0
Mid2,0.2813947,1.364618,0.7784076892123846,1.0
Zfp84,0.2813947,1.3887281,0.7784076892123846,1.0
Bahcc1,0.2813947,1.4463024,0.7784076892123846,1.0
Vps4a,0.2813947,1.3429861,0.7784076892123846,1.0
Rnf103,0.2813947,0.5110064,0.7784076892123846,1.0
Arhgap1,0.28073722,0.62446463,0.778911953220999,1.0
Mcoln1,0.28073722,0.62269926,0.778911953220999,1.0
Rrp8,0.28007975,1.2590806,0.7794163103125712,1.0
Zfp251,0.28007975,1.3380475,0.7794163103125712,1.0
Lamtor5,0.28007975,1.2593884,0.7794163103125712,1.0
Baiap2,0.2794223,0.66847706,0.7799207602862301,1.0
